patient_id,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1
TCGA-E9-A244,1.0775473782947815,0.29811633887026007,-0.28609569053087397,1.666893991526415
TCGA-AO-A0JD,1.5241454262675451,-1.8288073149674915,-0.5343307081330514,1.5505779538793099
TCGA-A1-A0SO,2.201116970581882,-2.1882292007392286,-2.258058813689582,0.7190066940835125
TCGA-A8-A09T,0.08495436528833418,0.1908016371215273,-0.4486411089918566,0.5810768241483628
TCGA-D8-A73X,-0.822512216602539,0.515908974967902,-0.5011012321108581,-0.21366574887621514
TCGA-AC-A8OS,-1.2250563680882944,0.6258279083053019,0.1812438774755704,-1.4536515189052932
TCGA-E2-A15C,-0.815962770511653,0.6412201827763857,0.032373013987994484,-1.4179666124203412
TCGA-BH-A18I,-0.12446392926298928,1.303376330256998,0.9160711556169784,-0.8237004175480225
TCGA-EW-A1PF,-0.530873277170434,1.0214935126169096,0.14785404090860013,-1.3126378550591833
TCGA-E2-A108,-0.31475616342184426,1.3764539832324107,2.299316651311384,-0.4298154865492754
TCGA-HN-A2OB,-1.7030040032900087,1.3279667790578096,-0.03031297340235781,-0.586740035062231
TCGA-B6-A0RU,1.6484303891431187,0.3016562853482681,-0.5381595447777245,1.5252480344201997
TCGA-AO-A0JC,-0.22547527261574823,-0.6859411795295761,1.583731890751253,-0.43493887084257493
TCGA-B6-A0RM,0.07634082390523315,-1.4635370757791895,-1.863046789334674,0.032719335507316406
TCGA-A8-A08G,0.38947159769370676,-0.25352738483524556,-0.7656118873382851,-0.352565304550248
TCGA-E9-A3Q9,-1.5818188504754107,-1.107398335957704,-0.21610933538933136,-0.4864131309620073
TCGA-C8-A1HL,1.253075032524835,0.24693312764745454,-0.5291353025569495,0.971324709918126
TCGA-C8-A3M8,0.20222114415115613,0.011307382962353403,-0.930705425374892,-0.5226472745800521
TCGA-MS-A51U,-1.286348377476603,0.896717806572517,0.15479150100996025,-1.044689070920187
TCGA-AR-A24W,-1.2584694240983205,0.5921611590157763,0.7766574169224041,-0.6281975729313221
TCGA-EW-A1P7,-0.7690107908582984,1.246963050458245,2.0298421802114883,-0.8013323149920629
TCGA-A2-A04W,0.21196024900188995,0.8653521444723744,0.1030592924300255,0.30581498978463206
TCGA-AC-A8OR,-0.8361499442863091,-1.9786395761894866,-0.4001070521939579,0.4035503698193576
TCGA-E2-A105,0.3972560777375023,-1.1890423722726893,-1.784419520512315,0.9651011252115919
TCGA-D8-A13Y,2.0006826954542394,-0.9549511330447926,-2.8901953728523737,-0.047710251483360715
TCGA-V7-A7HQ,-0.7303826669346791,-0.3729530212643479,-0.9664456423900002,0.7618659789005215
