patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score,MAPK_score,WNT_score,hypoxia_score,cellcycle_score,apoptosis_score,angio_score,dna_repair_score,TMB_score
TCGA-E2-A14P,1.454883938806675,0.6907481775648145,-1.5301849455722083,3.5722688037529435,-0.633369751532368,-0.2343737362734695,0.358979294431583,-0.3796980102217195,0.6922188507530328,0.9191877294653228,-0.3810121055203029,-0.9225981939208115,1.62185116350005,0.29181761666950456
TCGA-B6-A0IQ,0.3343501332178473,0.6053993945158045,1.4419002073445362,-0.5756374578162616,-1.5360786852134316,1.003226206155454,0.6425539546773542,1.394673792593568,0.8730261507364109,3.223662633257299,0.1727580734850228,0.6120567115775282,0.7851565940289507,0.30887371911995387
TCGA-E9-A1R7,1.2772404090908782,-0.8216758419370882,-0.7417247256219607,-0.2643812876059713,-1.3668596432001672,-0.1667731228417172,1.6777477164350254,-1.6393794448948242,-1.3127680838273317,-2.1716087872272065,-1.0777827361254375,1.4244707657264304,-2.154353358230585,-0.06896257556988122
TCGA-C8-A1HE,-0.1734877978403219,-0.6072064895910172,-0.3807480786708181,-0.9111778762057096,-0.5520575133296692,0.1238312508182268,0.0549293737011815,0.378392729061594,-0.2941679817738942,-1.2009143935232194,-0.7644964041730397,-0.4850416805144721,0.4452303304586106,-0.24667543457088356
TCGA-AR-A24W,-1.045807659512512,-1.585436694698595,-0.4049663234782528,0.2297465866344807,1.2377449203760853,-0.1712733083957837,1.552163552973849,-0.2143322488098614,0.0081411630132909,-0.7988947067366393,-0.1074136699355877,0.0474986985555662,-1.0000834006083892,-0.8574728813470994
TCGA-B6-A0RQ,-1.059478545396798,-1.5185030879551622,-1.7497913482576284,-0.4421176129889179,0.0547669483605517,0.4809111915214071,0.5566502302380827,1.4305922501404376,-0.1142279621239302,-1.634274324709831,-0.2966133134009029,-0.5769787930308309,-1.957344059211485,-0.17787775671158323
TCGA-AN-A0FY,1.1995227092618863,-0.4371776978170618,0.2483494117477951,0.5675500532413392,-0.6776031114115708,1.9671953008729277,-0.6043201316394562,-0.5887293474748643,1.4454724698477706,1.7262701213241465,0.823267499886575,0.1323267203947884,0.1225094170311401,0.013490169104885524
TCGA-AO-A129,-1.6333739091092356,1.3402464424800942,-0.0579101323618783,0.3023382102237916,-0.3013395944644272,1.2185013868451366,0.6033353636363047,0.7339150304274573,1.2678038986900562,1.6411793670184414,-1.194179894691278,1.2058528644520723,0.0472239503312198,0.9178353434598026
TCGA-E9-A1RC,-1.4971103476067242,-2.575768884729245,0.4840812128731791,0.2998140410582157,-1.2158067630500882,-0.8030602281385599,1.3815492113791812,-1.6395203015910862,-0.8687618521870245,-2.526447470874361,-0.5685374158576082,1.655542938638182,-1.8965625418843397,-0.2005078880462478
TCGA-EW-A1J1,-0.5243126481131494,1.0484113406999955,-0.9915879893078546,0.5676370935573964,-0.7968029954179764,-0.6783757392546684,-0.479043866832183,-1.4047121889219514,0.0667032350499297,-0.4237218354796668,-0.0476337760317636,0.8532847283137595,-0.7351531679411752,-0.8244970196487085
