patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score
TCGA-A2-A0T4,0.1705818642045519,0.304257822510291,0.1311408219094056,-0.5916528759702523,0.07013353048454676,0.9372887047762907
TCGA-AO-A03O,0.1990999118345301,1.113029834304062,-1.2194860228308495,1.5040168136698973,-1.0275505788103294,0.6233029322593445
TCGA-BH-A18P,-1.0840060913781917,0.6078572114524108,0.4215060274414963,0.3982566385156649,-0.014662629171359316,-0.02222911944748393
TCGA-C8-A26Z,1.0387998701477332,-1.1445236346875711,-0.5027349468853093,0.3111292821452804,0.9298533619482713,0.26314134275283735
TCGA-BH-A1EX,-0.0644142410907638,-0.2660237386896785,1.5874721144244193,0.5019216549363773,0.8956362762470607,-0.5205268394397154
TCGA-LL-A73Y,0.8685114237898809,0.1204446335507555,1.8439611996225107,-0.03346332911382492,-1.4284503974623444,-0.6797942760054073
TCGA-A7-A425,1.7687995075139242,-0.9733787265414824,-0.3183250181805954,-0.632474784199741,-0.8436492963870871,-0.25707032428528725
TCGA-D8-A1JK,0.7940314696846542,1.306305609740386,1.5016452401735785,0.8725393206957229,-0.8308334424699114,-1.0375590275537712
TCGA-D8-A27F,0.4503864920574232,-1.3457304751902204,1.481647926701387,1.3820733308777806,-1.4410173998471594,1.2660468255250672
TCGA-AR-A1AK,0.5987739434362792,0.8580483957392452,-0.8143683685923391,0.2361005297064446,0.843004177150284,0.11801035863416096
TCGA-EW-A1PE,-0.2807697121331836,0.4721280260212744,0.1780904584976751,0.0003083135152576789,0.7063224729947203,-1.4179714520535824
TCGA-C8-A274,1.022654906159229,-0.681252849866121,0.139531650583761,-1.116941183358154,-0.9333602738073564,0.649863810040419
TCGA-E2-A14T,-0.9362514618172828,-1.051964361738858,-0.8996254142879622,0.6054125907249752,0.9183439785760447,0.32541021460422737
TCGA-AR-A24X,1.422044252495541,0.0637599863806686,0.9949712964455314,0.03138170634665299,0.08350930034956906,0.012158167992835733
TCGA-A2-A0SW,0.6554361395102737,1.589933279651154,0.1428656675700969,-0.050871392324691,-0.2964247767000706,-1.001215137698639
TCGA-AO-A0JF,-1.649204507567862,-0.1191911599793071,0.276774416515546,-0.4276689205238984,-0.28833710189796274,-0.5778063751333344
TCGA-AQ-A0Y5,0.5291666311967367,-1.53449304076354,0.2169092077437983,0.06680711498076713,1.2725841349082279,-0.518374576783423
TCGA-C8-A1HJ,-1.5344722523398953,0.4102972118760071,0.8413870024989851,-0.22799843549525867,-1.180283206803922,1.7900249522117055
TCGA-C8-A273,1.7118289052085338,-0.6447097718422322,-0.2305642204035267,0.7095128087259551,1.6801407320512116,-1.2980317240256103
